# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
123469.00000 -23.381204 19.754376 0.715411 -0.058914 -0.077669 -0.641578 0.760838 0.0000462855 -0.0000008499 0.0000381895 0.0000294300 -0.0000013522 0.0001540235 0.0593329816 0.0664582846 0.0069892447 0.0917444483 0.0077611669 0.0296204932
123469.10000 -23.691720 19.700430 0.643492 -0.053494 -0.080386 -0.635411 0.766113 0.0000458075 -0.0000006391 0.0000376835 0.0000293664 -0.0000004717 0.0001543661 0.0590291552 0.0671000586 0.0069938931 0.0940383774 0.0079751549 0.0299690004
123469.20000 -24.001645 19.644359 0.580291 -0.047894 -0.082069 -0.629237 0.771383 0.0000452300 -0.0000002944 0.0000370348 0.0000292684 0.0000008463 0.0001547595 0.0586709616 0.0677881799 0.0069823319 0.0963798219 0.0082026716 0.0303226292
123469.30000 -24.316949 19.585611 0.507648 -0.041731 -0.082678 -0.622925 0.776780 0.0000446697 -0.0000000806 0.0000364046 0.0000292708 0.0000017703 0.0001551382 0.0583144959 0.0684484340 0.0069769207 0.0987605272 0.0084247228 0.0306857192
123469.40000 -24.629710 19.519437 0.435307 -0.034407 -0.082323 -0.616874 0.781988 0.0000439292 0.0000000547 0.0000353892 0.0000292791 0.0000025127 0.0001557518 0.0579788992 0.0690959302 0.0069670841 0.1012291032 0.0086567763 0.0310769292
123469.50000 -24.928006 19.444997 0.384718 -0.026827 -0.080895 -0.610618 0.787326 0.0000429357 0.0000002652 0.0000339056 0.0000293573 0.0000035120 0.0001566019 0.0576134190 0.0696838115 0.0069541685 0.1037070635 0.0088846797 0.0314620072
123469.60000 -25.231244 19.363479 0.300401 -0.020638 -0.078682 -0.604777 0.792230 0.0000419534 0.0000003985 0.0000323960 0.0000294086 0.0000043911 0.0001574015 0.0571811998 0.0701754934 0.0069451734 0.1060980084 0.0090958648 0.0318118522
123469.70000 -25.536850 19.279469 0.215582 -0.011875 -0.075683 -0.598411 0.797518 0.0000410577 0.0000004683 0.0000309453 0.0000294645 0.0000050466 0.0001581227 0.0567184537 0.0706579245 0.0069070105 0.1085339597 0.0093270990 0.0321699493
123469.80000 -25.831650 19.189204 0.150009 -0.004266 -0.071229 -0.592753 0.802217 0.0000399166 0.0000005511 0.0000288023 0.0000295258 0.0000060043 0.0001590895 0.0562204963 0.0711439135 0.0068681002 0.1110220291 0.0095630368 0.0325438071
123469.90000 -26.127398 19.094730 0.071964 0.003019 -0.066979 -0.586499 0.807170 0.0000387518 0.0000004485 0.0000266678 0.0000295223 0.0000064198 0.0001600024 0.0556868856 0.0715566983 0.0068367974 0.1134591825 0.0097849433 0.0328906433
123470.00000 -26.425323 18.988530 -0.008032 0.010577 -0.061390 -0.580439 0.811918 0.0000377971 0.0000003756 0.0000247740 0.0000295555 0.0000069594 0.0001607319 0.0551513981 0.0719387454 0.0067912869 0.1159381698 0.0100196349 0.0332490482
123470.10000 -26.724474 18.888104 -0.105346 0.019093 -0.055282 -0.574803 0.816199 0.0000367469 0.0000002658 0.0000222721 0.0000296014 0.0000073733 0.0001616077 0.0545637953 0.0722784495 0.0067463961 0.1184647501 0.0102553712 0.0336133796
123470.20000 -27.019730 18.777179 -0.174338 0.026235 -0.047803 -0.568656 0.820766 0.0000358332 0.0000001567 0.0000198565 0.0000296321 0.0000079480 0.0001623162 0.0540143237 0.0726478148 0.0066874928 0.1210223031 0.0105015193 0.0339921054
123470.30000 -27.315373 18.664920 -0.233327 0.032455 -0.039905 -0.562306 0.825328 0.0000350579 0.0000000139 0.0000171255 0.0000297247 0.0000079478 0.0001630907 0.0534279971 0.0729371389 0.0066494945 0.1235904419 0.0107282907 0.0343769836
123470.40000 -27.599693 18.551757 -0.316375 0.039040 -0.032065 -0.556702 0.829175 0.0000341388 -0.0000003142 0.0000144727 0.0000295328 0.0000076891 0.0001637296 0.0527728759 0.0732224770 0.0066092256 0.1261754404 0.0109655205 0.0347155534
123470.50000 -27.888907 18.426670 -0.376593 0.045036 -0.023180 -0.550260 0.833456 0.0000334423 -0.0000005350 0.0000117799 0.0000295165 0.0000075930 0.0001642551 0.0521292817 0.0734569471 0.0065413217 0.1286490335 0.0111978265 0.0350619308
123470.60000 -28.175833 18.297800 -0.436526 0.050140 -0.014190 -0.544005 0.837463 0.0000329622 -0.0000007401 0.0000089796 0.0000295518 0.0000074430 0.0001647017 0.0514519016 0.0736253067 0.0064904096 0.1312345348 0.0114258283 0.0354358544
123470.70000 -28.474693 18.168902 -0.508032 0.056327 -0.004701 -0.537598 0.841305 0.0000325310 -0.0000009820 0.0000061934 0.0000294969 0.0000068143 0.0001650773 0.0507739763 0.0737771402 0.0064385596 0.1338241086 0.0116520628 0.0357922933
123470.80000 -28.766927 18.036897 -0.570582 0.059161 0.004197 -0.531100 0.845231 0.0000321673 -0.0000011647 0.0000033565 0.0000294552 0.0000066667 0.0001652670 0.0501017325 0.0739580211 0.0063695668 0.1365713487 0.0119007452 0.0361462162
123470.90000 -29.056769 17.903287 -0.677010 0.061523 0.012389 -0.525246 0.848633 0.0000320010 -0.0000013308 0.0000007890 0.0000293662 0.0000058185 0.0001654034 0.0494337878 0.0740687374 0.0063093684 0.1392823701 0.0121363766 0.0365097486
123471.00000 -29.331774 17.756678 -0.704332 0.064001 0.022124 -0.518281 0.852525 0.0000319352 -0.0000014397 -0.0000013487 0.0000292874 0.0000047772 0.0001654579 0.0487855702 0.0741727216 0.0062139582 0.1419792712 0.0123833600 0.0368789520
123471.10000 -29.607028 17.609170 -0.753605 0.066323 0.031279 -0.511358 0.856234 0.0000318898 -0.0000015802 -0.0000037745 0.0000291524 0.0000037687 0.0001654099 0.0480349340 0.0741325838 0.0061720962 0.1445334557 0.0125837165 0.0371792056
123471.20000 -29.888138 17.460043 -0.785217 0.067591 0.040512 -0.504632 0.859730 0.0000318801 -0.0000017100 -0.0000061506 0.0000290456 0.0000029053 0.0001652549 0.0473098537 0.0740989925 0.0061046795 0.1471173194 0.0127952255 0.0374871412
123471.30000 -30.162829 17.304550 -0.844106 0.067984 0.048427 -0.497520 0.863427 0.0000320232 -0.0000016944 -0.0000082999 0.0000289254 0.0000018134 0.0001650219 0.0465537741 0.0740864321 0.0060458499 0.1497963456 0.0130060526 0.0377777123
123471.40000 -30.430186 17.136988 -0.865249 0.065528 0.056405 -0.490533 0.867123 0.0000321289 -0.0000016888 -0.0000100858 0.0000288454 0.0000006675 0.0001647687 0.0457733075 0.0739838041 0.0059528473 0.1524207921 0.0132212106 0.0380709142
123471.50000 -30.701713 16.972178 -0.901343 0.064970 0.063755 -0.483289 0.870715 0.0000322327 -0.0000015523 -0.0000113194 0.0000288542 -0.0000012484 0.0001645385 0.0449542928 0.0737848202 0.0058868350 0.1550216433 0.0134173881 0.0383597787
123471.60000 -30.958703 16.801056 -0.939446 0.062961 0.069963 -0.475903 0.874447 0.0000324304 -0.0000014481 -0.0000129556 0.0000288290 -0.0000023102 0.0001641843 0.0441811391 0.0736320636 0.0058116104 0.1576765461 0.0136159125 0.0386354038
123471.70000 -31.216534 16.627228 -0.931007 0.059722 0.076422 -0.468784 0.877972 0.0000324917 -0.0000013383 -0.0000140120 0.0000287966 -0.0000036058 0.0001638778 0.0433381216 0.0733941543 0.0057273391 0.1601716855 0.0137969020 0.0388626976
123471.80000 -31.468693 16.450049 -0.941110 0.056449 0.081648 -0.461799 0.881413 0.0000325525 -0.0000011815 -0.0000149042 0.0000288980 -0.0000051878 0.0001635645 0.0425337752 0.0731308599 0.0056809979 0.1627234074 0.0139679742 0.0391355077
123471.90000 -31.729592 16.266437 -0.939726 0.052752 0.086028 -0.453863 0.885339 0.0000326148 -0.0000010161 -0.0000159073 0.0000289995 -0.0000066454 0.0001631809 0.0417207498 0.0728158106 0.0056107235 0.1652153666 0.0141379912 0.0393744459
123472.00000 -31.992808 16.081939 -0.932155 0.047636 0.089380 -0.446553 0.889006 0.0000325263 -0.0000008826 -0.0000162557 0.0000291157 -0.0000080722 0.0001629175 0.0408903889 0.0724781394 0.0055462041 0.1678594901 0.0143145545 0.0396436643
123472.10000 -32.248695 15.886946 -0.919141 0.043269 0.091966 -0.438595 0.892919 0.0000323331 -0.0000007328 -0.0000162625 0.0000293055 -0.0000097872 0.0001626636 0.0400640385 0.0721353704 0.0054900572 0.1705430274 0.0144933159 0.0399222423
123472.20000 -32.496252 15.694558 -0.924498 0.037223 0.093114 -0.431404 0.896569 0.0000322262 -0.0000006051 -0.0000163555 0.0000293889 -0.0000106861 0.0001624707 0.0392021547 0.0717076355 0.0054238017 0.1731760735 0.0146610965 0.0401409046
123472.30000 -32.739758 15.494521 -0.913698 0.031158 0.093397 -0.424249 0.900177 0.0000320110 -0.0000004522 -0.0000158377 0.0000297078 -0.0000124106 0.0001622774 0.0384125499 0.0712558615 0.0053603529 0.1756878317 0.0148262328 0.0404183472
123472.40000 -32.977611 15.289558 -0.914642 0.024990 0.092428 -0.416866 0.903911 0.0000317392 -0.0000003872 -0.0000151578 0.0000299168 -0.0000135709 0.0001621916 0.0375775165 0.0707395810 0.0053026545 0.1782082278 0.0149827112 0.0406574166
123472.50000 -33.211507 15.090107 -0.849372 0.018169 0.091225 -0.409633 0.907496 0.0000313359 -0.0000003693 -0.0000142675 0.0000301405 -0.0000149152 0.0001620643 0.0366951578 0.0701889517 0.0052270550 0.1806823394 0.0151391957 0.0408686631
123472.60000 -33.447902 14.885509 -0.811486 0.012364 0.088794 -0.402532 0.911006 0.0000310237 -0.0000003222 -0.0000132931 0.0000304986 -0.0000163239 0.0001619140 0.0358604343 0.0696426859 0.0052152501 0.1831210989 0.0152776138 0.0411014358
123472.70000 -33.679367 14.675064 -0.760527 0.005374 0.085194 -0.395426 0.914522 0.0000306353 -0.0000003996 -0.0000120732 0.0000307088 -0.0000173571 0.0001618706 0.0350328126 0.0690656258 0.0051711962 0.1856289356 0.0154283487 0.0413345655
123472.80000 -33.908666 14.453741 -0.725779 -0.001561 0.080253 -0.388259 0.918048 0.0000302072 -0.0000005303 -0.0000104207 0.0000309239 -0.0000183747 0.0001618464 0.0341495934 0.0684230909 0.0051291112 0.1880724602 0.0155732579 0.0415384823
123472.90000 -34.129748 14.233923 -0.658310 -0.007499 0.075715 -0.381174 0.921367 0.0000298278 -0.0000007038 -0.0000086345 0.0000312362 -0.0000194997 0.0001617520 0.0332579912 0.0677115760 0.0050693624 0.1905288060 0.0157261433 0.0417726903
123473.00000 -34.351858 14.007047 -0.600117 -0.014178 0.069071 -0.373779 0.924834 0.0000294873 -0.0000009080 -0.0000070747 0.0000315166 -0.0000203140 0.0001616712 0.0324046672 0.0669733586 0.0050442067 0.1929195165 0.0158648729 0.0420116365
123473.10000 -34.570720 13.780357 -0.542911 -0.021150 0.061800 -0.367115 0.927879 0.0000291597 -0.0000012408 -0.0000047632 0.0000318165 -0.0000211574 0.0001616044 0.0315453755 0.0661805728 0.0050031489 0.1953267375 0.0160084378 0.0422430076
123473.20000 -34.785813 13.548847 -0.473223 -0.026598 0.054298 -0.360097 0.930954 0.0000289072 -0.0000015940 -0.0000024417 0.0000321104 -0.0000219681 0.0001614422 0.0307049190 0.0653711397 0.0049608166 0.1977057942 0.0161506125 0.0424711160
123473.30000 -34.989028 13.311967 -0.399451 -0.032316 0.046337 -0.352927 0.933944 0.0000287417 -0.0000019722 -0.0000002183 0.0000322570 -0.0000224419 0.0001612981 0.0298540572 0.0645205245 0.0049311386 0.2000616981 0.0162879145 0.0427018701
123473.40000 -35.199795 13.074775 -0.339906 -0.037030 0.037142 -0.346575 0.936555 0.0000286221 -0.0000024297 0.0000022474 0.0000323612 -0.0000228769 0.0001610852 0.0290019245 0.0635938723 0.0048968831 0.2022549436 0.0164110833 0.0428809723
123473.50000 -35.401379 12.835607 -0.258474 -0.041748 0.028229 -0.339439 0.939277 0.0000286416 -0.0000028762 0.0000047689 0.0000324395 -0.0000231349 0.0001608230 0.0281881440 0.0626758917 0.0048498318 0.2045926186 0.0165526497 0.0431025050
123473.60000 -35.601667 12.596123 -0.195566 -0.045587 0.018041 -0.332856 0.941702 0.0000287561 -0.0000032649 0.0000070937 0.0000325771 -0.0000233902 0.0001604940 0.0273750477 0.0617071454 0.0048232702 0.2068147179 0.0166784981 0.0433054492
123473.70000 -35.793831 12.346117 -0.134229 -0.049160 0.008197 -0.325839 0.944111 0.0000290037 -0.0000037404 0.0000097509 0.0000324858 -0.0000233109 0.0001601273 0.0265483366 0.0607371201 0.0047744935 0.2090624354 0.0168069693 0.0434878051
123473.80000 -35.974852 12.099496 -0.046770 -0.051589 -0.001985 -0.318751 0.946431 0.0000293656 -0.0000041140 0.0000121775 0.0000324248 -0.0000230547 0.0001597758 0.0257589620 0.0596767345 0.0047236256 0.2112314436 0.0169281290 0.0436781984
123473.90000 -36.160144 11.850302 0.043640 -0.052200 -0.011701 -0.311827 0.948632 0.0000297303 -0.0000045287 0.0000146899 0.0000322549 -0.0000226222 0.0001593767 0.0249797015 0.0585815050 0.0046888728 0.2132448622 0.0170294273 0.0438250792
123474.00000 -36.340988 11.596025 0.110835 -0.054180 -0.021771 -0.304940 0.950580 0.0000301126 -0.0000047936 0.0000167885 0.0000320253 -0.0000219470 0.0001590664 0.0241851975 0.0574696605 0.0046540731 0.2153525819 0.0171372207 0.0439759169
123474.10000 -36.519313 11.336461 0.197904 -0.054210 -0.031202 -0.297345 0.952719 0.0000306933 -0.0000051156 0.0000190627 0.0000319388 -0.0000216765 0.0001584847 0.0234234626 0.0563206239 0.0045961492 0.2174297420 0.0172467641 0.0441349970
123474.20000 -36.697326 11.071682 0.271572 -0.053914 -0.041119 -0.289972 0.954630 0.0000311773 -0.0000053159 0.0000210652 0.0000316356 -0.0000208028 0.0001581185 0.0226073318 0.0551168404 0.0045451018 0.2194933394 0.0173472217 0.0442600957
123474.30000 -36.879572 10.808903 0.329834 -0.052673 -0.049733 -0.282680 0.956475 0.0000317692 -0.0000055524 0.0000231830 0.0000313714 -0.0000200596 0.0001575820 0.0218381025 0.0538586769 0.0044785852 0.2215388247 0.0174468060 0.0443983843
123474.40000 -37.052365 10.544645 0.403804 -0.051395 -0.058331 -0.275013 0.958292 0.0000322597 -0.0000055784 0.0000247216 0.0000311034 -0.0000191505 0.0001572495 0.0211098872 0.0526143309 0.0044001057 0.2236346463 0.0175514803 0.0445401958
123474.50000 -37.217535 10.277090 0.477051 -0.048956 -0.066015 -0.267634 0.960009 0.0000328095 -0.0000055806 0.0000263520 0.0000307927 -0.0000181020 0.0001568674 0.0203718644 0.0513319153 0.0043355538 0.2256396128 0.0176433066 0.0446556696
123474.60000 -37.388346 10.006317 0.532759 -0.045678 -0.073027 -0.259868 0.961795 0.0000332769 -0.0000055315 0.0000277368 0.0000304887 -0.0000170598 0.0001565351 0.0196658514 0.0499966149 0.0042679126 0.2275605116 0.0177274880 0.0447625641
123474.70000 -37.541165 9.736645 0.611683 -0.043224 -0.079497 -0.252056 0.963473 0.0000336722 -0.0000053597 0.0000288170 0.0000301745 -0.0000158289 0.0001563689 0.0189960415 0.0486434626 0.0041813262 0.2295696904 0.0178175945 0.0448936716
123474.80000 -37.686050 9.455513 0.691680 -0.038517 -0.084490 -0.243724 0.965389 0.0000339832 -0.0000053013 0.0000298904 0.0000298692 -0.0000148999 0.0001560404 0.0182739539 0.0472507906 0.0041097781 0.2313284897 0.0178843497 0.0449452024
123474.90000 -37.835417 9.168420 0.737064 -0.034406 -0.088857 -0.235684 0.967147 0.0000341346 -0.0000050114 0.0000304491 0.0000295633 -0.0000136458 0.0001560419 0.0175715580 0.0457488709 0.0040388440 0.2330096709 0.0179445908 0.0450019921
123475.00000 -37.975450 8.883603 0.790273 -0.028957 -0.092623 -0.227437 0.968945 0.0000340777 -0.0000047573 0.0000306588 0.0000292525 -0.0000125550 0.0001561479 0.0168986078 0.0442190805 0.0039300612 0.2347726019 0.0180197264 0.0450838577
123475.10000 -38.116732 8.603654 0.828962 -0.023656 -0.095080 -0.219383 0.970707 0.0000340129 -0.0000044216 0.0000308471 0.0000289984 -0.0000112608 0.0001562957 0.0162447848 0.0426789169 0.0038296851 0.2364067786 0.0180819603 0.0451600801
123475.20000 -38.251893 8.326649 0.866711 -0.018671 -0.097517 -0.211602 0.972299 0.0000339558 -0.0000040681 0.0000308894 0.0000287799 -0.0000100481 0.0001564905 0.0156045323 0.0411635292 0.0037141251 0.2380477799 0.0181455205 0.0452300732
123475.30000 -38.373648 8.038607 0.910109 -0.013813 -0.097906 -0.203002 0.974173 0.0000337837 -0.0000037349 0.0000308976 0.0000285226 -0.0000087435 0.0001566803 0.0150072133 0.0396506316 0.0036019247 0.2396771681 0.0182124194 0.0453118822
123475.40000 -38.498107 7.749107 0.948275 -0.007166 -0.097142 -0.195398 0.975875 0.0000334769 -0.0000033901 0.0000304036 0.0000284517 -0.0000079249 0.0001570315 0.0143737749 0.0380226780 0.0034989093 0.2411101455 0.0182631120 0.0453542404
123475.50000 -38.616997 7.453850 0.969126 -0.001006 -0.095149 -0.187122 0.977717 0.0000329645 -0.0000029166 0.0000295318 0.0000283000 -0.0000064347 0.0001576273 0.0138025742 0.0363770411 0.0033904058 0.2426070643 0.0183263308 0.0454424535
123475.60000 -38.737731 7.165433 0.990385 0.004796 -0.092567 -0.179294 0.979419 0.0000322552 -0.0000025798 0.0000282783 0.0000282313 -0.0000054268 0.0001583187 0.0132621796 0.0346811894 0.0032557649 0.2439796936 0.0183819872 0.0455112968
123475.70000 -38.851053 6.877669 0.979996 0.010042 -0.089561 -0.171639 0.981029 0.0000315352 -0.0000022247 0.0000269773 0.0000281243 -0.0000042013 0.0001589741 0.0127637726 0.0330194436 0.0031231318 0.2454154107 0.0184469569 0.0455917924
123475.80000 -38.956995 6.585607 1.006859 0.016591 -0.084479 -0.163941 0.982706 0.0000309061 -0.0000019712 0.0000257439 0.0000280584 -0.0000033100 0.0001595320 0.0122897562 0.0313587224 0.0029651933 0.2467586043 0.0185110315 0.0456753627
123475.90000 -39.056510 6.290513 1.019383 0.022061 -0.078449 -0.155948 0.984398 0.0000300974 -0.0000016603 0.0000238695 0.0000280129 -0.0000021644 0.0001603043 0.0118430903 0.0296246058 0.0028463812 0.2480270356 0.0185684661 0.0457567784
123476.00000 -39.135402 5.993921 1.020710 0.026991 -0.071868 -0.148256 0.985965 0.0000292091 -0.0000014646 0.0000217598 0.0000279637 -0.0000012523 0.0001610725 0.0114175332 0.0278568212 0.0027057058 0.2492056780 0.0186201044 0.0458247000
123476.10000 -39.234456 5.694925 1.023478 0.031904 -0.064878 -0.140384 0.987454 0.0000283815 -0.0000013392 0.0000196971 0.0000279048 -0.0000004628 0.0001617206 0.0109930983 0.0260550618 0.0025470476 0.2500945555 0.0186531143 0.0458428731
123476.20000 -39.310528 5.392340 0.998247 0.036120 -0.057166 -0.133050 0.988800 0.0000275960 -0.0000012149 0.0000172460 0.0000278644 0.0000001018 0.0001623686 0.0105946179 0.0242369370 0.0023877838 0.2513072073 0.0187139616 0.0459246369
123476.30000 -39.399621 5.085321 0.978064 0.040049 -0.048325 -0.125399 0.990119 0.0000268981 -0.0000011108 0.0000149031 0.0000278698 0.0000008394 0.0001629126 0.0101799146 0.0223862102 0.0022063557 0.2522053425 0.0187507897 0.0459548436
123476.40000 -39.482557 4.777484 0.941669 0.043605 -0.039452 -0.117958 0.991276 0.0000263210 -0.0000010239 0.0000121958 0.0000278749 0.0000013389 0.0001634335 0.0098292004 0.0204997040 0.0020306137 0.2532965793 0.0188021853 0.0460353663
123476.50000 -39.557072 4.473385 0.907908 0.046650 -0.029664 -0.110909 0.992292 0.0000257759 -0.0000009802 0.0000093820 0.0000278972 0.0000019367 0.0001638333 0.0094842225 0.0185935969 0.0018382200 0.2543070180 0.0188459069 0.0460957441
123476.60000 -39.622234 4.165241 0.880753 0.048939 -0.019292 -0.103551 0.993232 0.0000253588 -0.0000009864 0.0000064890 0.0000278749 0.0000020290 0.0001641545 0.0091832173 0.0167144955 0.0016555035 0.2551930142 0.0188774017 0.0461304205
123476.70000 -39.682769 3.858288 0.839483 0.050974 -0.008590 -0.096069 0.994032 0.0000250834 -0.0000009827 0.0000034124 0.0000278890 0.0000021112 0.0001643632 0.0089268680 0.0147777465 0.0014712880 0.2559312175 0.0188980579 0.0461591971
123476.80000 -39.734996 3.548700 0.784511 0.051302 0.001110 -0.088534 0.994751 0.0000249378 -0.0000009875 0.0000003944 0.0000279201 0.0000023057 0.0001644380 0.0087204387 0.0128428240 0.0012728671 0.2566094010 0.0189103299 0.0461770985
123476.90000 -39.792692 3.236203 0.729135 0.051678 0.011588 -0.081262 0.995285 0.0000248716 -0.0000010213 -0.0000025413 0.0000278860 0.0000019319 0.0001643946 0.0085423053 0.0108802204 0.0010573476 0.2571915135 0.0189116046 0.0461687391
123477.00000 -39.836485 2.930261 0.682387 0.051495 0.021831 -0.074051 0.995685 0.0000249877 -0.0000009959 -0.0000052968 0.0000278681 0.0000016726 0.0001642386 0.0083873003 0.0088975592 0.0008475368 0.2578930330 0.0189186665 0.0461706846
123477.10000 -39.874637 2.617379 0.617455 0.050406 0.031888 -0.066587 0.995996 0.0000251222 -0.0000010344 -0.0000081262 0.0000277766 0.0000013920 0.0001639532 0.0082689744 0.0069542975 0.0006503491 0.2583657767 0.0189042671 0.0461252552
123477.20000 -39.914481 2.300572 0.545464 0.048230 0.041110 -0.058884 0.996251 0.0000254455 -0.0000009791 -0.0000109295 0.0000277375 0.0000006827 0.0001635593 0.0081732063 0.0049564546 0.0004292021 0.2587731876 0.0188824721 0.0460838700
